#Template	Score	Expected	Template_length	Template_Identity	Template_Coverage	Query_Identity	Query_Coverage	Depth	q_value	p_value
VFDB|VFG049051 glycosyltransferase [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	   60070	    1814	     894	   98.10	  100.00	   98.10	  100.00	   71.36	54839.96	1.0e-26
VFDB|VFG049062 UDP-galactopyranose mutase [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	   96969	    2333	    1155	   98.53	  100.00	   98.53	  100.00	   87.72	90188.04	1.0e-26
VFDB|VFG049073 glycosyltransferase [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	  158869	    3801	    1896	   97.68	  100.00	   97.68	  100.00	   89.88	147818.96	1.0e-26
VFDB|VFG049084 lipopolysaccharide O-antigen ABC transport system ATP-binding component [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	   54792	    1504	     741	   97.17	  100.00	   97.17	  100.00	   81.16	50438.80	1.0e-26
VFDB|VFG049095 lipopolysaccharide O-antigen ABC transport system transmembrane component [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	   65029	    1581	     780	   99.36	  100.00	   99.36	  100.00	   85.18	60433.56	1.0e-26
VFDB|VFG049120 allantoinase [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	    5311	    2782	    1362	   72.69	   85.46	   85.05	  117.01	    6.59	  789.58	1.0e-26
VFDB|VFG049133 acriflavine resistance protein A [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	  118202	    2405	    1194	   99.83	  100.00	   99.83	  100.00	  100.60	111176.26	1.0e-26
VFDB|VFG049144 acriflavine resistance protein B [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	  317533	    6187	    3147	   99.81	  100.00	   99.81	  100.00	  107.72	299443.98	1.0e-26
VFDB|VFG002046 general secretion pathway protein C [Shigella dysenteriae Sd197]	   21790	    1694	     831	   95.67	  100.00	   95.67	  100.00	   29.60	17195.95	1.0e-26
VFDB|VFG002047 general secretion pathway protein D [Shigella dysenteriae Sd197]	   43807	    3734	    1836	   97.00	  100.00	   97.00	  100.00	   26.55	33777.43	1.0e-26
VFDB|VFG002048 general secretion pathway protein E [Shigella dysenteriae Sd197]	   27529	    3044	    1494	   94.85	  100.00	   94.85	  100.00	   21.65	19608.17	1.0e-26
VFDB|VFG002049 general secretion pathway protein F [Shigella dysenteriae Sd197]	   25830	    2445	    1200	   95.25	  100.00	   95.25	  100.00	   25.13	19339.03	1.0e-26
VFDB|VFG002050 general secretion pathway protein G [Shigella dysenteriae Sd197]	   10801	     930	     456	   98.03	  100.00	   98.03	  100.00	   25.17	 8303.73	1.0e-26
VFDB|VFG002051 general secretion pathway protein H [Shigella dysenteriae Sd197]	   11591	    1083	     531	   97.18	  100.00	   97.18	  100.00	   23.84	 8709.97	1.0e-26
VFDB|VFG002052 general secretion pathway protein I [Shigella dysenteriae Sd197]	    6016	     759	     372	   93.82	  100.00	   93.82	  100.00	   20.15	 4077.28	1.0e-26
VFDB|VFG002053 general secretion pathway protein J [Shigella dysenteriae Sd197]	   11810	    1163	     570	   97.72	  100.00	   97.72	  100.00	   22.51	 8736.82	1.0e-26
VFDB|VFG002054 general secretion pathway protein K [Shigella dysenteriae Sd197]	   18019	    1995	     978	   96.73	  100.00	   96.73	  100.00	   20.77	12829.32	1.0e-26
VFDB|VFG002055 general secretion pathway protein L [Shigella dysenteriae Sd197]	   19166	    1756	     861	   95.35	  100.00	   95.35	  100.00	   25.92	14487.33	1.0e-26
VFDB|VFG002056 general secretion pathway protein M [Shigella dysenteriae Sd197]	    8683	     863	     423	   95.51	  100.00	   95.51	  100.00	   23.80	 6404.32	1.0e-26
VFDB|VFG013063 heme/hemoglobin transport protein ShuS [Shigella dysenteriae Sd197]	   18190	    2099	    1029	   81.44	   84.16	   96.77	  118.82	   19.91	12761.44	1.0e-26
VFDB|VFG013064 outer membrane heme/hemoglobin receptor ShuA [Shigella dysenteriae Sd197]	   42936	    4033	    1983	   94.05	   94.86	   99.15	  105.42	   22.31	32220.18	1.0e-26
VFDB|VFG013065 periplasmic binding protein ShuT [Shigella dysenteriae Sd197]	   13980	    2026	     993	   90.84	   92.85	   97.83	  107.70	   15.03	 8926.42	1.0e-26
VFDB|VFG013067 shu locus protein ShuX [Shigella dysenteriae Sd197]	    5950	    1011	     495	   95.96	  100.00	   95.96	  100.00	   13.68	 3504.07	1.0e-26
VFDB|VFG013069 permease of iron compound ABC transport system [Shigella dysenteriae Sd197]	    4789	    1955	     957	   76.38	   77.64	   98.38	  128.80	    5.28	 1190.54	1.0e-26
VFDB|VFG013070 ATP-binding component of hemin transport system [Shigella dysenteriae Sd197]	   12669	    1573	     771	   88.07	   89.23	   98.69	  112.06	   16.92	 8643.34	1.0e-26
VFDB|VFG001359 manganese ABC transporter, manganese-binding adhesion liprotein [Streptococcus pneumoniae TIGR4]	    2590	    1900	     930	   95.16	  100.65	   94.55	   99.36	    3.62	  105.80	1.0e-24
VFDB|VFG001360 neuraminidase B [Streptococcus pneumoniae TIGR4]	    4096	    4280	    2094	   88.30	   90.74	   97.32	  110.21	    2.13	    4.05	4.4e-02
VFDB|VFG005197 Fibronectin-binding protein-like protein A [Streptococcus pneumoniae R6]	    4666	    3439	    1683	   93.58	   98.46	   95.05	  101.57	    3.46	  185.61	1.0e-26
